id,Clube Atacante,Ações Relevantes,Tipo de Ataque,Jogadores no Terço Final,Local da Assistência X,Local da Assistência Y,Local da Finalização X,Local da Finalização Y,Zona de Finalização,Toques na Bola,Resultado,Parte do Corpo,Jogadores na ZV,Direção da Finalização X,Direção da Finalização Y,Desvios,Clube Defensor,Jogadores Protegendo ZV,Jogadores Recompondo
190785962441649248,Norwich,Erro adversário; Individual direto,Recuperada no Ataque,,,,0.71953685,0.85137364,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190786037044947264,Norwich,Individual direto,Ataque Rápido,,,,0.33534966,0.77708088,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190786086796859168,Norwich,Lançamento; Individual direto,Ataque Posicional,,,,0.34867039,0.78028012,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190786156089793312,Norwich,Troca de passes,Ataque Rápido,,,,0.50133644,0.73213941,Zona verde,3+,Fora,Pé,,,,,Adversário,,
190786197052125440,Norwich,Lançamento; Erro adversário,Ataque Rápido,,,,0.73925764,0.77574705,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190786252079559424,Norwich,,Ataque Rápido,,0.43819212,0.77187685,0.58678846,0.72101083,Zona verde,2,Bloqueada,Pé,,,,,Adversário,,
190786281448072128,Norwich,Rebote,Ataque Rápido,,,,0.6162892,0.80703336,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190786320724356288,Norwich,Troca de passes; Passe profundidade,Recuperada no Ataque,,0.70612915,0.77268614,0.60689072,0.90867715,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190786707644105920,Norwich,,Ataque Rápido,,,,0.30954071,0.72908409,Zona verde,3+,Certa,Pé,,0.19995786,0.73759944,,Adversário,,
190786765041205376,Norwich,Inversão,Ataque Rápido,,0.16593554,0.8123728,0.71824024,0.7659915,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190786877620780256,Norwich,Lançamento; Troca de passes; Passe funil,Ataque Posicional,,0.57087964,0.76037733,0.67513216,0.82196912,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190786974648138848,Norwich,Troca de passes,Ataque Posicional,,0.3801378,0.77033196,0.59555721,0.75835384,Zona verde,2,Certa,Pé,,0.89803429,0.64012376,,Adversário,,
190787009559312896,Norwich,Erro adversário; Passe profundidade,Recuperada no Ataque,,0.3836181,0.819042,0.33812394,0.88037587,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190787094592818400,Norwich,,Ataque Posicional,,,,0.49836095,0.74034944,Zona verde,2,Fora,Pé,,,,,Adversário,,
190787125711941184,Norwich,Troca de passes; Passe profundidade,Ataque Rápido,,0.64792026,0.77792861,0.64295044,0.87278583,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190787160737395584,Norwich,,Ataque Posicional,,,,0.46206326,0.68045733,Zona verde,3+,Fora,Pé,,,,,Adversário,,
190787214323984608,Norwich,,Ataque Posicional,,,,0.57864707,0.71230153,Zona verde,3+,Certa,Pé,,0.05096531,0.28978408,,Adversário,,
190787338587814720,Norwich,Individual direto,Ataque Rápido,,,,0.60166711,0.75643515,Zona amarela,3+,Certa,Pé,,0.33324292,0.78321705,,Adversário,,
190787381546659904,Norwich,Troca de passes,Ataque Rápido,,0.31724726,0.83866392,0.42469508,0.7848258,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190787440773813856,Norwich,Individual direto,Ataque Posicional,,,,0.69115405,0.7762175,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190787490770268800,Norwich,Lançamento,Ataque Rápido,,,,0.50500649,0.78755087,Zona amarela,3+,Bloqueada,Pé,,,,,Adversário,,
190787530777412320,Norwich,Lançamento,Ataque Rápido,,0.86636616,0.53448452,0.66945829,0.85199897,Zona amarela,1,Gol,Pé,,0.67810817,0.55327017,Ninguém,Adversário,,
190787596726792576,Norwich,Erro adversário; Passe funil,Recuperada no Ataque,,0.29522498,0.88159184,0.4366939,0.81671838,Zona vermelha,1,Fora,Pé,1.0,,,,Adversário,,
190787661880626400,Norwich,,Ataque Rápido,,,,0.43773119,0.73414737,Zona verde,1,Bloqueada,Pé,,,,,Adversário,,
190787695940082976,Norwich,Passe profundidade,Ataque Rápido,,0.89665831,0.57298323,0.70252591,0.85643735,Zona amarela,3+,Fora,Pé,,,,,Adversário,,
190787746909359456,Norwich,,Recuperada no Ataque,,,,0.43465371,0.7472575,Zona amarela,3+,Certa,Pé,,0.87970403,0.0775025,,Adversário,,
190787805010485056,Norwich,Passe profundidade; Passe funil,Ataque Posicional,,0.80345468,0.88887805,0.50083756,0.82676696,Zona vermelha,1,Certa,Pé,4.0,0.76414507,0.51843389,,Adversário,,
190787873477361376,Norwich,Cruzamento simples,Ataque Rápido,,0.74298502,0.79458906,0.51041274,0.89019478,Zona vermelha,1,Fora,Cabeça,3.0,,,,Adversário,,
190787944072469888,Norwich,Individual direto,Ataque Posicional,,,,0.73503653,0.77195661,Zona amarela,3+,Certa,Pé,,0.86122236,0.7716262,,Adversário,,
190787985540503936,Norwich,,Ataque Rápido,,,,0.32766089,0.79967532,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190788015710920960,Norwich,,Ataque Rápido,,,,0.42226234,0.72133761,Zona verde,3+,Fora,Pé,,,,,Adversário,,
190788047505964480,Norwich,Troca de passes,Ataque Rápido,,0.09317848,0.82653341,0.38901367,0.7379119,Zona verde,2,Bloqueada,Pé,,,,,Adversário,,
190788101734264640,Norwich,Cruzamento simples,Ataque Rápido,,0.06922235,0.94114049,0.52626385,0.81831043,Zona vermelha,1,Fora,Pé,2.0,,,,Adversário,,
190788173844514400,Norwich,Troca de passes,Ataque Posicional,,0.72845266,0.79133975,0.43900764,0.74761727,Zona amarela,1,Certa,Pé,,0.46116809,0.293489,,Adversário,,
190788228423093088,Norwich,Troca de passes,Ataque Posicional,,0.73758391,0.81017648,0.72009029,0.75610464,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190788669557579456,Norwich,Erro adversário; Troca de passes,Recuperada no Ataque,,0.52430865,0.75220357,0.58689084,0.76523023,Zona amarela,3+,Certa,Pé,,0.12095228,0.10045835,,Adversário,,
190788776915070432,Norwich,Individual indireto,Contra Ataque,4.0,,,0.47565597,0.76236771,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190788821589786240,Norwich,Troca de passes; Pivô,Ataque Posicional,,0.45290434,0.80115698,0.4679759,0.76675494,Zona amarela,2,Fora,Pé,,,,,Adversário,,
190788864162242720,Norwich,Cruzamento profundidade,Ataque Rápido,,0.84192419,0.74021763,0.42411476,0.85696078,Zona vermelha,1,Certa,Cabeça,1.0,0.3609025,0.28531329,,Adversário,,
190788933595019520,Norwich,Passe profundidade; Passe funil,Ataque Posicional,,0.15974263,0.90749596,0.41541638,0.88687202,Zona vermelha,1,Fora,Pé,1.0,,,,Adversário,,
190788970425928000,Norwich,Passe profundidade; Passe funil,Ataque Rápido,,0.83239171,0.87722309,0.54169949,0.79425967,Zona amarela,1,Bloqueada,Pé,,,,,Adversário,,
190789041815630368,Norwich,Cruzamento pé contrário,Ataque Rápido,,0.07945256,0.86100748,0.66589655,0.84766152,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190789079198989280,Norwich,Rebote,Ataque Rápido,,,,0.59244059,0.77194468,Zona amarela,2,Bloqueada,Pé,,,,,Adversário,,
190789112432916800,Norwich,Individual indireto; Passe funil,Ataque Rápido,,0.80952386,0.90608473,0.53649643,0.88774858,Zona vermelha,1,Fora,Pé,3.0,,,,Adversário,,
190789166854416000,Norwich,,Contra Ataque,4.0,,,0.33369568,0.8459259,Zona amarela,3+,Fora,Pé,,,,,Man City,,5.0
190789229277055232,Norwich,Passe profundidade,Ataque Posicional,,0.90106048,0.56661282,0.67391422,0.88083188,Zona amarela,3+,Certa,Pé,,0.82945747,0.38039526,,Liverpool,,
190789373859872256,Norwich,,Recuperada no Ataque,,,,0.93281962,0.69483584,Zona verde,1,Fora,Pé,,,,,Liverpool,,
190789409886829536,Norwich,Troca de passes,Recuperada no Ataque,,0.75907252,0.7766859,0.59097913,0.78165197,Zona amarela,2,Fora,Pé,,,,,Liverpool,,
190789439959418176,Norwich,,Ataque Rápido,,,,0.74259366,0.74814952,Zona verde,1,Fora,Pé,,,,,Liverpool,,
190789486535354528,Norwich,Passe profundidade,Ataque Posicional,,0.90478389,0.74925422,0.7292579,0.86609134,Zona amarela,1,Fora,Pé,,,,,Liverpool,,
190789531082486528,Norwich,Troca de passes; Pivô,Ataque Rápido,,0.57476908,0.77228171,0.48657204,0.76284449,Zona amarela,2,Fora,Pé,,,,,Liverpool,,
190790856159589408,Adversário,Passe profundidade; Passe funil,Ataque Posicional,,0.18569705,0.92895365,0.51472873,0.89200763,Zona vermelha,1,Gol,Cabeça,,0.76090535,0.51739812,Goleiro,Man City,5.0,
190790916456682016,Adversário,Troca de passes; Individual direto,Ataque Posicional,,,,0.64131583,0.83795458,Zona amarela,3+,Bloqueada,Pé,,,,,Man City,,
190790997577486112,Adversário,Individual direto,Ataque Posicional,,,,0.61763523,0.76105456,Zona amarela,3+,Fora,Pé,,,,,Man City,,
190791026302150592,Adversário,,Contra Ataque,,,,0.50080712,0.84265648,Zona vermelha,2,Fora,Pé,,,,,Man City,1.0,2.0
190791078571698400,Adversário,Pivô; Passe profundidade; Individual direto,Ataque Rápido,,0.32593893,0.68607156,0.38066593,0.81829524,Zona vermelha,2,Gol,Pé,,0.04585809,0.08294655,Ninguém,Man City,1.0,
190791178837469920,Adversário,Lançamento; Individual direto,Ataque Rápido,,0.24538439,0.47997756,0.34594118,0.91251638,Zona amarela,3+,Gol,Pé,,0.63222893,0.33979686,Ninguém,Man City,,
190791427774361984,Adversário,Erro adversário; Individual direto,Recuperada no Ataque,,,,0.63160941,0.93108419,Zona vermelha,3+,Fora,Pé,,,,,Man City,3.0,
190791467411252160,Adversário,Erro adversário,Recuperada no Ataque,,,,0.24884691,0.80229084,Zona amarela,1,Fora,Pé,,,,,Man City,,
190791511833481760,Adversário,Cruzamento pé contrário; Pivô,Ataque Posicional,,0.6105501,0.86808309,0.51200979,0.83852876,Zona vermelha,1,Bloqueada,Pé,,,,,Man City,4.0,
190791556275560768,Adversário,Passe profundidade; Passe funil,Contra Ataque,,0.33793735,0.87065585,0.54634793,0.84873796,Zona vermelha,1,Gol,Pé,,0.72778332,0.08348473,Ninguém,Man City,4.0,5.0
190791903753937440,Adversário,Troca de passes,Recuperada no Ataque,,0.71226712,0.76746117,0.5439152,0.79558213,Zona amarela,2,Bloqueada,Pé,,,,,Man City,,
190791969928330656,Adversário,Passe funil,Ataque Rápido,,0.20265621,0.8318185,0.53616872,0.82913241,Zona vermelha,1,Certa,Pé,,0.20833339,0.07547092,,Man City,3.0,
190792013808420800,Adversário,,Ataque Rápido,,,,0.37092077,0.74659301,Zona verde,3+,Fora,Pé,,,,,Man City,,
190792049259577984,Adversário,Passe profundidade,Ataque Rápido,,0.71814774,0.71745096,0.70590936,0.89101279,Zona amarela,1,Fora,Pé,,,,,Man City,,
190792131571371872,Adversário,Cruzamento profundidade,Ataque Posicional,,0.89133113,0.84326749,0.45141165,0.89350126,Zona vermelha,1,Certa,Cabeça,,0.38363801,0.5597377,,Man City,5.0,
190792195125838592,Adversário,,Ataque Posicional,,,,0.43027249,0.72465356,Zona verde,3+,Fora,Pé,,,,,Man City,,
190792225941330112,Adversário,Lançamento; Individual direto,Ataque Rápido,,,,0.33087634,0.76423473,Zona amarela,3+,Fora,Pé,,,,,Man City,,
190792255341652192,Adversário,Pivô; Passe profundidade,Ataque Rápido,,0.40588271,0.67606917,0.41590419,0.82820713,Zona vermelha,2,Certa,Pé,,0.40584002,0.22232549,,Man City,1.0,
190792311496187776,Adversário,,Ataque Posicional,,,,0.31565021,0.84835192,Zona amarela,3+,Fora,Pé,,,,,Man City,,
190792358367412832,Adversário,Erro adversário,Contra Ataque,,,,0.29783165,0.88861926,Zona amarela,3+,Bloqueada,Pé,,,,,Man City,,6.0
190792419233751936,Adversário,Cruzamento profundidade,Ataque Posicional,,,,0.3047551,0.84753618,Zona amarela,2,Fora,Pé,,,,,Man City,,
190792507756153856,Adversário,Troca de passes; Passe profundidade; Individual direto,Ataque Posicional,,,,0.61105491,0.86208733,Zona vermelha,3+,Bloqueada,Pé,,,,,Man City,4.0,
190792571256965632,Adversário,Troca de passes; Passe profundidade; Individual direto,Ataque Posicional,,0.47738149,0.73441023,0.61256736,0.90923328,Zona vermelha,2,Bloqueada,Pé,,,,,Man City,4.0,
190792619071046048,Adversário,Rebote,Ataque Posicional,,,,0.60221263,0.87213034,Zona vermelha,2,Bloqueada,Pé,,,,,Man City,5.0,
190792678082022528,Adversário,Rebote; Individual direto,Ataque Posicional,,,,0.40811225,0.82182896,Zona vermelha,3+,Bloqueada,Pé,,,,,Man City,5.0,
190792709830813824,Adversário,Passe profundidade; Passe funil,Ataque Rápido,,0.76594141,0.88935186,0.45993571,0.85291655,Zona vermelha,1,Certa,Pé,,0.66979814,0.11560267,,Man City,3.0,
190792785665758592,Adversário,Passe profundidade,Ataque Posicional,,0.12897769,0.71179232,0.32765654,0.87457325,Zona amarela,1,Gol,Pé,,0.77835824,0.16042204,Goleiro,Man City,,
190792886840680736,Adversário,Troca de passes,Ataque Rápido,,,,0.74278499,0.87190803,Zona amarela,3+,Fora,Pé,,,,,Man City,,
190792952152920736,Adversário,Cruzamento profundidade; Passe funil,Ataque Posicional,,0.64665093,0.92395922,0.54737099,0.88863081,Zona vermelha,1,Gol,Pé,,0.21173715,0.09270953,Goleiro,Man City,5.0,
190792997661191360,Adversário,,Contra Ataque,,,,0.53573546,0.48093983,Zona verde,2,Certa,Pé,,0.49321108,0.25067826,,Man City,,3.0
190793043407189856,Adversário,Passe profundidade,Ataque Rápido,,0.77344557,0.68739279,0.48991754,0.8295533,Zona vermelha,1,Gol,Pé,,0.86570919,0.68039672,Ninguém,Man City,2.0,
190793112058874592,Adversário,Passe profundidade; Cruzamento profundidade,Ataque Rápido,,0.80435993,0.76389472,0.56442226,0.84882731,Zona vermelha,1,Certa,Pé,,0.19455517,0.39568284,,Man City,1.0,
190793186364346752,Adversário,Inversão; Individual direto,Ataque Posicional,,,,0.64903464,0.84947103,Zona amarela,3+,Bloqueada,Pé,,,,,Man City,,
190793238276679296,Adversário,Cruzamento simples,Ataque Posicional,,0.83940607,0.72664798,0.48421244,0.80806778,Zona vermelha,1,Fora,Cabeça,,,,,Man City,3.0,
190793274824891360,Adversário,Erro adversário; Individual direto,Recuperada no Ataque,,,,0.54026531,0.77153821,Zona amarela,3+,Certa,Pé,,0.25236165,0.62593119,,Man City,,
190793317344599904,Adversário,Troca de passes,Recuperada no Ataque,,0.56734004,0.75057519,0.66400065,0.87753139,Zona amarela,2,Fora,Pé,,,,,Man City,,
190793361692327488,Adversário,Passe profundidade; Individual indireto; Troca de passes,Contra Ataque,,0.4652708,0.82502948,0.32443003,0.88816042,Zona amarela,1,Fora,Pé,,,,,Man City,,6.0
190793723253847392,Adversário,Individual direto,Recuperada no Ataque,,,,0.36260307,0.79607237,Zona amarela,3+,Fora,Pé,,,,,Man City,,
190793774691271456,Adversário,Individual indireto; Passe profundidade,Ataque Rápido,,0.56896792,0.68997492,0.50019084,0.84107251,Zona vermelha,3+,Bloqueada,Pé,,,,,Man City,5.0,
190793839721052544,Adversário,Passe profundidade,Ataque Rápido,,0.34115596,0.6548172,0.37337761,0.81381891,Zona vermelha,3+,Certa,Pé,,0.4304492,0.28331409,,Man City,4.0,
190793895852234656,Adversário,,Recuperada no Ataque,,,,0.72998132,0.89244625,Zona amarela,2,Fora,Pé,,,,,Man City,,
190793947192940224,Adversário,Troca de passes; Individual direto,Ataque Posicional,,,,0.43412794,0.91097424,Zona vermelha,3+,Certa,Pé,,0.64754039,0.103762,,Man City,6.0,
190793999942878656,Adversário,Passe profundidade; Troca de passes; Individual direto,Ataque Rápido,,,,0.41440913,0.80639729,Zona vermelha,3+,Gol,Pé,,0.9523175,0.11064679,Ninguém,Man City,5.0,
190794050620854176,Adversário,Lançamento; Troca de passes; Pivô,Ataque Posicional,,0.48193506,0.82828335,0.39016165,0.86171936,Zona vermelha,1,Fora,Pé,,,,,Man City,6.0,
190794130611763104,Adversário,,Contra Ataque,,,,0.6304306,0.72385571,Zona verde,3+,Bloqueada,Pé,,,,,Man City,,6.0
190794173785626336,Adversário,Individual indireto; Passe profundidade,Recuperada no Ataque,,0.47240218,0.76529924,0.35551992,0.88160293,Zona amarela,2,Fora,Pé,,,,,Man City,,
190794249108438912,Adversário,Pivô,Ataque Posicional,,0.47204877,0.82036174,0.43246251,0.86508143,Zona vermelha,1,Certa,Pé,,0.29733364,0.11341349,,Man City,5.0,
190794294055427360,Adversário,Troca de passes; Individual direto,Contra Ataque,,,,0.31785209,0.9018284,Zona amarela,3+,Fora,Pé,,,,,Man City,,6.0
190794335895846496,Adversário,Passe profundidade,Ataque Posicional,,0.15665526,0.67212239,0.30455744,0.90941425,Zona amarela,1,Certa,Pé,,0.5310627,0.26403673,,Man City,,
190794386638532640,Adversário,Passe profundidade; Passe funil,Ataque Posicional,,0.37904991,0.82364595,0.51821575,0.81328755,Zona vermelha,1,Gol,Pé,,0.59093563,0.08493325,Ninguém,Man City,2.0,
190794443991497664,Adversário,Inversão,Ataque Posicional,,,,0.73365611,0.76560838,Zona amarela,3+,Fora,Pé,,,,,Man City,,
190794473672104640,Adversário,Passe profundidade; Individual direto,Contra Ataque,,,,0.61914847,0.78495606,Zona amarela,3+,Certa,Pé,,0.10225745,0.11585721,,Man City,,6.0
190794519790988384,Adversário,Cruzamento pé contrário,Ataque Rápido,,0.2738941,0.78153874,0.51524144,0.88995865,Zona vermelha,1,Gol,Pé,,0.83054197,0.73178731,Ninguém,Man City,4.0,
190794583458940160,Adversário,Troca de passes; Passe profundidade,Ataque Rápido,,0.33710483,0.77485391,0.5128601,0.88140528,Zona vermelha,1,Certa,Pé,,0.71960027,0.14671743,,Man City,3.0,
190794626325358336,Adversário,,Ataque Rápido,,,,0.70083873,0.81291701,Zona amarela,3+,Bloqueada,Pé,,,,,Man City,,
190794654801020256,Adversário,Rebote,Ataque Rápido,,,,0.39718393,0.86965168,Zona vermelha,3+,Gol,Pé,,0.08777652,0.17003828,Goleiro,Man City,6.0,
190794704991767104,Adversário,Passe profundidade; Cruzamento pé contrário,Ataque Posicional,,0.79739063,0.8861966,0.48766111,0.89997138,Zona vermelha,1,Gol,Cabeça,,0.92191865,0.52370969,Ninguém,Man City,3.0,
190794930131692832,Adversário,,Recuperada no Ataque,,,,0.36364668,0.74299065,Zona verde,3+,Bloqueada,Pé,,,,,Man City,,
190794958944817984,Adversário,Lançamento,Contra Ataque,,,,0.53572479,0.71940015,Zona verde,1,Fora,Pé,,,,,Man City,,5.0
190795011300487328,Adversário,Passe funil,Ataque Rápido,,0.7229547,0.84980551,0.54321234,0.87623399,Zona vermelha,1,Certa,Pé,,0.27244637,0.10004068,,Man City,5.0,
190795090828339360,Adversário,Passe profundidade; Troca de passes,Ataque Posicional,,0.82505516,0.88413665,0.65815521,0.8691535,Zona amarela,2,Gol,Pé,,0.13526313,0.50549514,Ninguém,Man City,,
190795134823497408,Adversário,Passe profundidade,Contra Ataque,,0.7262745,0.54364173,0.64771035,0.86289934,Zona amarela,3+,Bloqueada,Pé,,,,,Man City,,4.0
190795212899961248,Adversário,,Ataque Rápido,,,,0.62645655,0.79501137,Zona amarela,3+,Certa,Pé,,0.6640418,0.12506049,,Man City,,
190795249497530528,Adversário,Passe profundidade,Contra Ataque,,0.63586887,0.57549362,0.59751794,0.76165594,Zona amarela,1,Certa,Pé,,0.18321543,0.58891802,,Man City,,4.0
190795286264523168,Adversário,Rebote,Contra Ataque,,,,0.30755626,0.84755285,Zona amarela,2,Fora,Pé,,,,,Man City,,6.0
190795319761554048,Adversário,Individual indireto; Troca de passes,Contra Ataque,,0.54179515,0.76564844,0.306196,0.77099844,Zona amarela,2,Fora,Pé,,,,,Man City,,6.0
190795601031654656,Adversário,Lançamento; Cruzamento simples; Passe funil,Ataque Rápido,,0.64175265,0.89686007,0.54743503,0.88592463,Zona vermelha,1,Bloqueada,Pé,,,,,Man City,4.0,
190795652154111648,Adversário,Troca de passes; Passe profundidade,Ataque Posicional,,0.40432163,0.60145917,0.33021617,0.89449374,Zona amarela,3+,Certa,Pé,,0.59312302,0.18753737,,Man City,,
190795703392117344,Adversário,Inversão; Troca de passes,Ataque Posicional,,,,0.47403994,0.78374732,Zona amarela,2,Bloqueada,Pé,,,,,Man City,,
190795749408861152,Adversário,Troca de passes; Passe funil,Ataque Rápido,,0.26998093,0.77770326,0.54163189,0.83538172,Zona vermelha,1,Gol,Pé,,0.88855243,0.09310302,Ninguém,Man City,2.0,
190795816416751104,Adversário,Pivô; Troca de passes,Ataque Posicional,,0.50100003,0.70055715,0.30854334,0.79365878,Zona amarela,3+,Fora,Pé,,,,,Man City,,
